-0.473 1.5 0.37282767 -0.34333569 
-0.471 1.5 0.37282767 -0.34333569 
-0.469 1.5 0.37282767 -0.34333569 
-0.467 1.5 0.37282767 -0.34333569 
-0.465 1.5 0.37282767 -0.34333569 
-0.463 1.5 0.37282767 -0.34333569 
-0.461 1.5 0.37282767 -0.34333569 
-0.459 1.5 0.37282767 -0.34333569 
-0.457 1.5 0.37282767 -0.34333569 
-0.455 1.5 0.37282767 -0.34333569 
-0.453 1.5 0.37282767 -0.34333569 
-0.451 1.5 0.37282767 -0.34333569 
-0.449 1.5 0.37282767 -0.34333569 
-0.447 1.5 0.37282767 -0.34333569 
-0.445 1.5 0.37282767 -0.34333569 
-0.443 1.5 0.37282767 -0.34333569 
-0.441 1.5 0.37282767 -0.34333569 
-0.439 1.5 0.37282767 -0.34333569 
-0.437 1.5 0.37282767 -0.34333569 
-0.435 1.5 0.37282767 -0.34333569 
-0.433 1.5 0.37282767 -0.34333569 
-0.431 1.5 0.37282767 -0.34333569 
-0.429 1.5 0.37282767 -0.34333569 
-0.427 1.5 0.37282767 -0.34333569 
-0.425 1.5 0.37282767 -0.34333569 
-0.423 1.5 0.37282767 -0.34333569 
-0.421 1.5 0.37282767 -0.34333569 
-0.419 1.5 0.37282767 -0.34333569 
-0.417 1.5 0.37282767 -0.34333569 
-0.415 1.5 0.37282767 -0.34333569 
-0.413 1.5 0.37282767 -0.34333569 
-0.411 1.5 0.37282767 -0.34333569 
-0.409 1.5 0.37282767 -0.34333569 
-0.407 1.5 0.37282767 -0.34333569 
-0.405 1.5 0.37282767 -0.34333569 
-0.403 1.5 0.37282767 -0.34333569 
-0.401 1.5 0.37282767 -0.34333569 
-0.399 1.5 0.37282767 -0.34333569 
-0.397 1.5 0.37282767 -0.34333569 
-0.395 1.5 0.37282767 -0.34333569 
-0.393 1.5 0.37282767 -0.34333569 
-0.391 1.5 0.37282767 -0.34333569 
-0.389 1.5 0.37282767 -0.34333569 
-0.387 1.5 0.37282767 -0.34333569 
-0.385 1.5 0.37282767 -0.34333569 
-0.383 1.5 0.37282767 -0.34333569 
-0.381 1.5 0.37282767 -0.34333569 
-0.379 1.5 0.37282767 -0.34333569 
-0.377 1.5 0.37282767 -0.34333569 
-0.375 1.5 0.37282767 -0.34333569 
-0.373 1.5 0.37282767 -0.34333569 
-0.371 1.5 0.37282767 -0.34333569 
-0.369 1.5 0.37282767 -0.34333569 
-0.367 1.5 0.37282767 -0.34333569 
-0.365 1.5 0.37282767 -0.34333569 
-0.363 1.5 0.37282767 -0.34333569 
-0.361 1.5 0.37282767 -0.34333569 
-0.359 1.5 0.37282767 -0.34333569 
-0.357 1.5 0.37282767 -0.34333569 
-0.355 1.5 0.37282767 -0.34333569 
-0.353 1.5 0.37282767 -0.34333569 
-0.351 1.5 0.37282767 -0.34333569 
-0.349 1.5 0.37282767 -0.34333569 
-0.347 1.5 0.37282767 -0.34333569 
-0.345 1.5 0.37282767 -0.34333569 
-0.343 1.5 0.37282767 -0.34333569 
-0.341 1.5 0.37282767 -0.34333569 
-0.339 1.5 0.37282767 -0.34333569 
-0.337 1.5 0.37282767 -0.34333569 
-0.335 1.5 0.37282767 -0.34333569 
-0.333 1.5 0.37282767 -0.34333569 
-0.331 1.5 0.37282767 -0.34333569 
-0.329 1.5 0.37282767 -0.34333569 
-0.327 1.5 0.37282767 -0.34333569 
-0.325 1.5 0.37282767 -0.34333569 
-0.323 1.5 0.37282767 -0.34333569 
-0.321 1.5 0.37282767 -0.34333569 
-0.319 1.5 0.37282767 -0.34333569 
-0.317 1.5 0.37282767 -0.34333569 
-0.315 1.5 0.37282767 -0.34333569 
-0.313 1.5 0.37282767 -0.34333569 
-0.311 1.5 0.37282767 -0.34333569 
-0.309 1.5 0.37282767 -0.34333569 
-0.307 1.5 0.37282767 -0.34333569 
-0.305 1.5 0.37282768 -0.34333568 
-0.303 1.5 0.37282769 -0.34333568 
